CompanyID,CompanyName,Industry,Region,Revenue_2025_Actual,Revenue_2026_Predicted,Growth_Percent
725,Company_725,Finance,Oceania,7860.0,8352.339320864627,6.263859044079219
726,Company_726,Healthcare,Africa,3204.0,3766.889195837788,17.568326961229342
727,Company_727,Retail,Latin America,2543.6,2248.874255710549,-11.586953305922751
728,Company_728,Retail,North America,3793.2,4169.503114705045,9.920465957635905
729,Company_729,Consumer Goods,Oceania,9345.4,10032.637847699714,7.353755298860559
730,Company_730,Manufacturing,North America,332.5,284.1446213241534,-14.542971030329813
731,Company_731,Finance,Middle East,7717.8,6956.8524423737545,-9.859643390943607
732,Company_732,Transportation,Latin America,3310.2,2905.836011892261,-12.215696577479875
733,Company_733,Utilities,Latin America,1296.2,1683.96720617781,29.915692499445306
734,Company_734,Consumer Goods,Oceania,1690.8,1409.3200918951188,-16.647735279446483
735,Company_735,Finance,Middle East,3168.8,3303.069840963053,4.237245675430856
736,Company_736,Finance,Europe,1565.1,1359.556825540697,-13.132910003150144
737,Company_737,Technology,Asia,5984.4,4688.983296111714,-21.64655945271516
738,Company_738,Consumer Goods,Middle East,548.4,544.5086479401634,-0.7095827971984955
739,Company_739,Utilities,Asia,1066.0,1185.5355915247983,11.213470124277514
740,Company_740,Manufacturing,Africa,607.4,520.6726134400042,-14.278463378333193
741,Company_741,Retail,Latin America,1051.2,1036.7828527867077,-1.3714942173984312
742,Company_742,Transportation,Oceania,1653.7,1354.8421591305532,-18.07207116583702
743,Company_743,Finance,Europe,15533.8,14945.472029355555,-3.7874053396106855
744,Company_744,Transportation,North America,4228.7,4421.27042845582,4.553891939740832
745,Company_745,Utilities,Middle East,3808.0,4079.0078044855127,7.11680158838006
746,Company_746,Transportation,North America,1698.2,1619.8266822142377,-4.615081720984708
747,Company_747,Manufacturing,Oceania,1771.6,2102.1272123738536,18.656988731872527
748,Company_748,Healthcare,Middle East,1035.8,852.615653274519,-17.685300900316758
749,Company_749,Retail,North America,475.0,436.75288308908966,-8.05202461282323
750,Company_750,Finance,Africa,6425.2,6574.196675515421,2.318942219937449
751,Company_751,Transportation,Asia,223.8,189.59244102611865,-15.284878898070312
752,Company_752,Healthcare,Latin America,15349.4,17019.11594467865,10.878053504883917
753,Company_753,Healthcare,Europe,1327.0,1405.6844033438201,5.929495353716663
754,Company_754,Transportation,Asia,2340.5,2041.8973624822784,-12.758070391699281
755,Company_755,Finance,North America,7730.0,7403.921963378985,-4.218344587593981
756,Company_756,Technology,Middle East,18906.3,18214.131666021396,-3.6610459686908765
757,Company_757,Transportation,North America,551.5,638.6780267067834,15.80743911274404
758,Company_758,Healthcare,Latin America,36695.2,31338.19057741921,-14.598665282055387
759,Company_759,Energy,Oceania,168988.9,151321.57790452198,-10.454723414069216
760,Company_760,Manufacturing,Europe,2198.5,2559.8280827473773,16.435209585962124
761,Company_761,Technology,Africa,79180.5,72715.71069330933,-8.164622990118362
762,Company_762,Technology,North America,14771.9,14008.18091508379,-5.170080253157745
763,Company_763,Technology,Oceania,2831.6,2680.5118784324695,-5.3357861833426465
764,Company_764,Energy,Africa,62170.9,43339.50941208578,-30.28971848230316
765,Company_765,Transportation,Asia,1440.4,1372.2317042736158,-4.732594815772303
766,Company_766,Finance,Asia,4173.9,3312.816661386958,-20.630186123602424
767,Company_767,Finance,North America,22188.9,23823.600470270394,7.367199231464347
768,Company_768,Healthcare,Middle East,10405.1,7998.375428427824,-23.130239705261616
769,Company_769,Manufacturing,North America,2204.1,2556.0644715834496,15.968625361074803
770,Company_770,Retail,North America,1028.2,1144.7689346526895,11.337184852430408
771,Company_771,Transportation,Middle East,284.6,340.5569352803341,19.66160761782644
772,Company_772,Transportation,Asia,1055.4,1061.8181102393228,0.6081211142052952
773,Company_773,Manufacturing,Europe,502.1,476.32066602076065,-5.134302724405371
774,Company_774,Utilities,Africa,898.2,985.9029611915621,9.764302069868855
775,Company_775,Manufacturing,Europe,514.8,463.36109524367293,-9.992017240933764
776,Company_776,Consumer Goods,Asia,1096.0,1124.2153281175542,2.574391251601664
777,Company_777,Utilities,Middle East,2069.6,2248.675228612614,8.65264923717694
778,Company_778,Finance,Oceania,1223.4,876.608807513916,-28.346509112807265
779,Company_779,Retail,Europe,2834.1,2524.943162948075,-10.908466075718035
780,Company_780,Transportation,Africa,451.6,427.5505601553614,-5.325385262320337
781,Company_781,Technology,Asia,8059.4,8720.14912976263,8.198490331322818
782,Company_782,Finance,Middle East,13768.4,13400.803696090676,-2.669854913492664
783,Company_783,Manufacturing,Middle East,5708.4,4537.805890146861,-20.50651863662565
784,Company_784,Manufacturing,Africa,910.6,625.880575069019,-31.26723313540315
785,Company_785,Retail,Asia,728.5,814.0247949534678,11.739848312075194
786,Company_786,Energy,North America,938.1,818.8632841529316,-12.710448336751782
787,Company_787,Utilities,North America,882.6,799.7000035856317,-9.3927029701301
788,Company_788,Finance,North America,2848.3,3237.3373876882233,13.658581880006428
789,Company_789,Utilities,Asia,1933.8,1616.6600986186386,-16.39982942296832
790,Company_790,Finance,Latin America,9388.8,9196.89588912797,-2.04396846106029
791,Company_791,Retail,Europe,2005.8,2310.2630227702048,15.179131656705794
792,Company_792,Finance,Africa,2691.9,2094.653180155892,-22.1868130258965
793,Company_793,Manufacturing,Africa,1317.7,1211.792927218522,-8.0372674190998
794,Company_794,Technology,North America,13767.0,13132.055267987882,-4.612077664067103
795,Company_795,Technology,Europe,48165.3,48728.366425146145,1.169029208052565
796,Company_796,Healthcare,Europe,12278.1,12617.637412661898,2.7653905136942782
797,Company_797,Manufacturing,North America,1185.3,1416.5721450764022,19.51169704517019
798,Company_798,Transportation,Oceania,237.4,174.08495334504823,-26.670196569061407
799,Company_799,Consumer Goods,Oceania,4349.1,5004.625288171537,15.072665337001606
800,Company_800,Transportation,Asia,3081.5,3518.7532383793823,14.189623182845443
801,Company_801,Finance,Africa,11988.7,10205.900201296736,-14.870668201750522
802,Company_802,Consumer Goods,Oceania,3595.3,3085.5406206015195,-14.178493572121397
803,Company_803,Consumer Goods,Africa,1873.5,1983.4080114615508,5.866453774302151
804,Company_804,Energy,Europe,8288.1,9597.297743301875,15.796114227650179
805,Company_805,Healthcare,Middle East,822.8,814.4852670511646,-1.0105411945594798
806,Company_806,Finance,North America,640.4,544.3202648090282,-15.003081697528382
807,Company_807,Transportation,Asia,1169.9,1176.1511857187143,0.5343350473300426
808,Company_808,Technology,North America,12974.1,10278.523373964672,-20.776598192054387
809,Company_809,Utilities,Asia,591.4,527.5256206066915,-10.800537604549959
810,Company_810,Healthcare,Africa,4636.3,4217.149133899471,-9.04063296379719
811,Company_811,Finance,Asia,34940.7,38179.63970744902,9.26981917205158
812,Company_812,Manufacturing,North America,522.2,540.4845144920873,3.50143900652763
813,Company_813,Finance,Europe,3760.6,2669.7295993349944,-29.007881738685466
814,Company_814,Consumer Goods,Latin America,1967.0,1376.22092089761,-30.034523594427547
815,Company_815,Technology,North America,23043.7,21592.279477354536,-6.298556753670049
816,Company_816,Manufacturing,Middle East,5486.0,4868.4552628640595,-11.256739648850537
817,Company_817,Energy,North America,25950.8,19358.506021435456,-25.403047222299673
818,Company_818,Consumer Goods,Africa,622.6,591.8892897898295,-4.932655028938409
819,Company_819,Finance,Asia,2919.5,2654.96462656943,-9.060982134974138
820,Company_820,Energy,Europe,2098.4,1442.37580702198,-31.263066764106934
821,Company_821,Manufacturing,Africa,1389.8,1325.8643974264533,-4.6003455586089155
822,Company_822,Finance,Latin America,1073.9,827.3089981512994,-22.96219404494838
823,Company_823,Retail,Europe,1722.7,1894.9712672189817,10.000073560050016
824,Company_824,Transportation,Oceania,797.5,777.2976521632872,-2.5332097600893744
825,Company_825,Utilities,Middle East,1241.9,1019.4511140099785,-17.911980512925485
826,Company_826,Transportation,Latin America,715.1,719.4926185180657,0.6142663289142302
827,Company_827,Retail,Latin America,3143.5,2928.7598507587136,-6.831243812352042
828,Company_828,Technology,Oceania,24884.9,19722.36732637024,-20.7456436378276
829,Company_829,Manufacturing,Oceania,3138.4,3261.943771502394,3.9365208865152326
830,Company_830,Manufacturing,Africa,3772.6,3885.1456211377536,2.9832375851601984
831,Company_831,Manufacturing,Oceania,2463.0,2516.195525752133,2.1597858608255422
832,Company_832,Consumer Goods,Africa,1234.0,1253.774231200101,1.6024498541410848
833,Company_833,Consumer Goods,North America,1305.6,1216.9179281261713,-6.792438103081235
834,Company_834,Technology,Oceania,19224.2,18441.755497977458,-4.070101757277509
835,Company_835,Healthcare,Middle East,5191.5,5345.485998695096,2.966117667246383
836,Company_836,Retail,Europe,247.2,298.3081280516735,20.674809082392205
837,Company_837,Healthcare,Latin America,2234.8,1984.3576871250434,-11.206475428448037
838,Company_838,Finance,Latin America,20162.6,18893.527173928655,-6.294192346579034
839,Company_839,Manufacturing,Oceania,2420.5,2227.3481769394057,-7.979831566229883
840,Company_840,Utilities,Africa,1721.6,2042.3101851811543,18.62861205745553
841,Company_841,Energy,Africa,392.1,184.80709811225915,-52.86735574795737
842,Company_842,Healthcare,North America,710.2,727.7533118528409,2.471601218366771
843,Company_843,Retail,Middle East,2430.5,2549.554327432028,4.898347147995392
844,Company_844,Utilities,Africa,1910.2,1822.1588223319304,-4.609003123655618
845,Company_845,Retail,Middle East,1871.7,1581.8623567318864,-15.485261701560807
846,Company_846,Energy,Middle East,1608.2,1206.6946766630645,-24.96613128571916
847,Company_847,Finance,Oceania,4425.9,4838.881404721242,9.331015267431306
848,Company_848,Manufacturing,Asia,329.1,290.2254864508359,-11.812371178718971
849,Company_849,Technology,Africa,11225.3,10183.121184898762,-9.284195657142678
850,Company_850,Healthcare,Latin America,6212.6,5119.679494637274,-17.591998605458688
851,Company_851,Energy,Oceania,536.2,429.4700627258662,-19.90487453825696
852,Company_852,Energy,Latin America,140.6,-154.08911030498348,-209.59396181008785
853,Company_853,Energy,North America,69.3,-76.1803372027216,-209.92833651186382
854,Company_854,Manufacturing,Asia,2343.5,2181.03803228121,-6.932450084010677
855,Company_855,Healthcare,Latin America,1401.9,1080.8764183084722,-22.899178378737986
856,Company_856,Healthcare,Europe,3751.1,3170.2206671981166,-15.485573106605615
857,Company_857,Retail,Europe,3558.2,3520.2691382614503,-1.0660126394960807
858,Company_858,Finance,Oceania,4774.0,3651.104364263121,-23.521064845766208
859,Company_859,Consumer Goods,North America,2758.1,3149.5845685794084,14.193994727508375
860,Company_860,Consumer Goods,Oceania,2666.6,2865.674430960693,7.465477797970937
861,Company_861,Consumer Goods,Asia,1893.4,1761.4082857958565,-6.971147892898679
862,Company_862,Finance,Latin America,5949.0,5313.359362756288,-10.68483169009434
863,Company_863,Healthcare,Asia,4213.9,3062.4113585183204,-27.325960309491904
864,Company_864,Consumer Goods,Africa,3611.4,3363.5843231905637,-6.862039010063587
865,Company_865,Consumer Goods,Asia,2209.3,1892.9636481374419,-14.318397314197181
866,Company_866,Utilities,Oceania,1108.8,1100.2544064889744,-0.7707064854821043
867,Company_867,Retail,Oceania,547.8,371.04430964161475,-32.2664641033927
868,Company_868,Technology,Oceania,41357.3,41391.82070617158,0.08346943870024719
869,Company_869,Healthcare,Africa,820.5,691.6139926528804,-15.708227586486242
870,Company_870,Finance,Latin America,10588.4,9795.191413106932,-7.491297900467192
871,Company_871,Finance,Latin America,262.7,-76.24314536298425,-129.02289507536514
872,Company_872,Consumer Goods,Latin America,2004.3,2055.8185151082516,2.570399396709658
873,Company_873,Consumer Goods,Africa,1557.5,1492.5601679295123,-4.169491625713495
874,Company_874,Manufacturing,Europe,1503.4,1368.119342546779,-8.99831431776114
875,Company_875,Healthcare,Asia,5944.8,5382.388912384296,-9.460555235091235
876,Company_876,Healthcare,Oceania,3361.4,3229.0929799026635,-3.936068902758868
877,Company_877,Retail,North America,1786.5,2062.6474176593047,15.45745410911305
878,Company_878,Consumer Goods,Asia,1469.1,1455.9454197592495,-0.895417619001458
879,Company_879,Utilities,Africa,1162.9,1178.0313438334542,1.301173259390673
880,Company_880,Retail,Latin America,7401.1,7348.510234960777,-0.7105668757241963
881,Company_881,Utilities,Middle East,1498.5,1397.7434528205413,-6.723826972269517
882,Company_882,Energy,Europe,11731.7,12315.481980929704,4.976107306952133
883,Company_883,Technology,Africa,7897.7,7100.087070883401,-10.099306495772174
884,Company_884,Consumer Goods,North America,4360.4,4526.6585640406665,3.812920008271418
885,Company_885,Consumer Goods,Middle East,2065.6,2065.7741218475912,0.008429601451942433
886,Company_886,Retail,Oceania,1128.8,1156.7205737686272,2.4734739341448675
887,Company_887,Utilities,Oceania,4003.6,3830.2999126971663,-4.328606436777741
888,Company_888,Utilities,Oceania,835.3,916.9036168268422,9.769378286465006
889,Company_889,Healthcare,Middle East,3933.7,3172.9206437260927,-19.34004515529672
890,Company_890,Utilities,Middle East,202.9,129.7663387013581,-36.044189895831394
891,Company_891,Manufacturing,North America,30093.5,24977.400883054102,-17.000678275859897
892,Company_892,Transportation,Latin America,718.2,874.494814739267,21.762018203740872
893,Company_893,Finance,Oceania,9447.8,7847.827571205882,-16.93486768130271
894,Company_894,Healthcare,North America,15518.0,14232.344471731158,-8.284930585570578
895,Company_895,Finance,Oceania,8786.7,9005.615911429173,2.491446293024371
896,Company_896,Manufacturing,North America,269.6,312.93497263032987,16.073802904425012
897,Company_897,Utilities,Oceania,709.4,706.9317077913793,-0.3479408244461108
898,Company_898,Utilities,Oceania,936.3,901.7545420898368,-3.6895714952646723
899,Company_899,Manufacturing,Asia,3580.3,3159.769429275657,-11.745679711877308
900,Company_900,Utilities,Middle East,574.9,518.7411984048413,-9.768446963847401
901,Company_901,Consumer Goods,Europe,964.6,760.1661669807208,-21.193638090325436
902,Company_902,Utilities,Africa,800.4,623.6640979234726,-22.080947285922964
903,Company_903,Manufacturing,Oceania,8544.4,7279.278668926312,-14.806438498591914
904,Company_904,Utilities,Europe,1982.5,1767.2223047201123,-10.85890014022132
905,Company_905,Manufacturing,Europe,558.7,535.145894767511,-4.215877077588878
906,Company_906,Energy,Asia,7664.5,7792.02080184262,1.6637850067534754
907,Company_907,Transportation,Oceania,968.5,851.8916485977388,-12.04009823461654
908,Company_908,Technology,Africa,8189.3,8221.149208205401,0.38891246144848557
909,Company_909,Finance,Latin America,3392.0,3910.420307562168,15.283617557846938
910,Company_910,Finance,Oceania,3283.9,2945.3132462678786,-10.310507437258181
911,Company_911,Manufacturing,Europe,438.0,393.93907931680224,-10.059570932236934
912,Company_912,Finance,North America,1765.3,1376.4202498272043,-22.029102711878753
913,Company_913,Transportation,Oceania,1184.3,1235.78688595337,4.347453006279669
914,Company_914,Utilities,Oceania,1812.5,1940.2202890287545,7.046636636069212
915,Company_915,Manufacturing,Middle East,1111.7,1397.31387682258,25.69163234888728
916,Company_916,Manufacturing,Oceania,1468.4,1356.4019053505062,-7.627219739137418
917,Company_917,Energy,Middle East,15478.0,14685.364232107877,-5.121047731568181
918,Company_918,Utilities,Asia,1848.8,1684.6763588015947,-8.877306425703443
919,Company_919,Consumer Goods,Europe,13844.0,11679.259905398616,-15.6366663868924
920,Company_920,Finance,Africa,1191.7,1018.1451535197357,-14.563635686856117
921,Company_921,Healthcare,Oceania,6613.5,5939.084781644802,-10.197553766616736
922,Company_922,Healthcare,Oceania,991.3,955.9678935800666,-3.564219350341302
923,Company_923,Transportation,Middle East,1212.3,1101.2566699643066,-9.159723668703565
924,Company_924,Retail,Africa,916.3,881.40177413316,-3.808602626524064
925,Company_925,Utilities,Africa,950.9,963.5797497877638,1.33344723817056
926,Company_926,Retail,Asia,361.5,283.40515658359163,-21.60299956193869
927,Company_927,Manufacturing,Asia,784.8,690.1221462311014,-12.06394670857525
928,Company_928,Healthcare,Oceania,7429.9,7249.348673630073,-2.4300640166075826
929,Company_929,Manufacturing,North America,1210.3,1143.9377456961993,-5.483124374436147
930,Company_930,Transportation,Africa,495.2,432.9098291007249,-12.578790569320496
931,Company_931,Energy,Middle East,2663.5,3918.553376017773,47.12045714352443
932,Company_932,Manufacturing,Latin America,324.8,226.89168306152897,-30.144186249529266
933,Company_933,Consumer Goods,Latin America,3858.1,3845.796611308857,-0.3188976099930802
934,Company_934,Consumer Goods,Middle East,2156.1,1940.205752349304,-10.013183416849678
935,Company_935,Consumer Goods,Oceania,1832.8,1567.1029872994413,-14.496781574670376
936,Company_936,Energy,Middle East,3197.2,3373.8215690411944,5.524257758075646
937,Company_937,Technology,Europe,10244.8,9306.373871751564,-9.160023897474181
938,Company_938,Consumer Goods,North America,2144.8,2024.5840703639296,-5.604994854348682
939,Company_939,Consumer Goods,Europe,701.8,695.9364378306682,-0.8355033014151855
940,Company_940,Healthcare,Asia,988.5,842.2231488680063,-14.797860509053484
941,Company_941,Consumer Goods,Oceania,7028.0,7230.965750811249,2.8879588903137257
942,Company_942,Transportation,Middle East,564.1,620.1786576955892,9.941261779044352
943,Company_943,Transportation,Oceania,1326.1,1225.3856670439764,-7.594776634946351
944,Company_944,Finance,Europe,2252.2,2289.4558160425295,1.6541966096496608
945,Company_945,Finance,Europe,3622.1,2796.3915350555017,-22.79640167153028
946,Company_946,Healthcare,Oceania,3164.0,2976.2208158677167,-5.934866755129054
947,Company_947,Retail,Latin America,3861.6,4753.004321175691,23.083807778529398
948,Company_948,Retail,Africa,1573.8,1264.6850820431036,-19.641308803971043
949,Company_949,Transportation,Middle East,1438.0,1631.1091945789922,13.429012140402794
950,Company_950,Technology,Africa,10192.6,11976.341311938064,17.50035625785436
951,Company_951,Transportation,Asia,434.5,450.685441759485,3.725072902067895
952,Company_952,Energy,Africa,6877.7,6477.996026819648,-5.811593602226785
953,Company_953,Technology,Latin America,6218.1,4779.805201229994,-23.130776262363202
954,Company_954,Utilities,Latin America,1102.1,1154.4771262426239,4.752484007134012
955,Company_955,Transportation,Asia,1216.6,1211.7951818462661,-0.3949382010302299
956,Company_956,Finance,Oceania,5813.1,5530.1804694755665,-4.866930390401573
957,Company_957,Technology,Latin America,2282.9,1649.118105268236,-27.762140029425915
958,Company_958,Healthcare,Africa,2012.2,2248.2975720842114,11.733305441020345
959,Company_959,Manufacturing,Middle East,1116.5,1170.2604928308665,4.815091162639185
960,Company_960,Energy,Asia,14943.0,13758.75045024051,-7.925112425613934
961,Company_961,Transportation,Europe,140.6,180.70229734929399,28.522259850137978
962,Company_962,Finance,Middle East,2918.7,2618.067443084812,-10.30022122572336
963,Company_963,Transportation,Africa,4739.7,5600.68564083168,18.16540373508197
964,Company_964,Technology,Middle East,8091.3,8287.378331391998,2.423322969016071
965,Company_965,Healthcare,Middle East,2952.4,2547.4991616416555,-13.71429475539712
966,Company_966,Manufacturing,Oceania,625.1,567.2958073272339,-9.247191277038254
967,Company_967,Technology,Europe,31905.9,27357.976974089255,-14.254175641216033
968,Company_968,Healthcare,North America,3253.1,3176.0502945892495,-2.3685009809335846
969,Company_969,Technology,Africa,6717.9,6948.512224693204,3.43280228483908
970,Company_970,Healthcare,Europe,6722.7,5416.023572259759,-19.43678027786813
971,Company_971,Healthcare,Africa,2317.6,2108.934434596087,-9.003519390917878
972,Company_972,Finance,Africa,1596.4,1341.4655818943393,-15.969332128893813
973,Company_973,Transportation,Latin America,476.9,452.7253873289919,-5.06911567855065
974,Company_974,Energy,Europe,19581.8,16867.53237299725,-13.861175310761768
975,Company_975,Consumer Goods,Oceania,2224.3,1983.5747296092331,-10.822518113148721
976,Company_976,Utilities,Africa,1217.3,1382.3513886157598,13.558809547010583
977,Company_977,Energy,Oceania,6501.8,5814.5333445249125,-10.570405971809155
978,Company_978,Transportation,North America,4789.9,4650.914198561231,-2.901643070602064
979,Company_979,Energy,Middle East,21474.8,20642.992481643552,-3.873412177791863
980,Company_980,Retail,Africa,3785.2,3289.3895674144987,-13.098658791754758
981,Company_981,Utilities,Africa,1803.6,1836.7663694158218,1.838898282092588
982,Company_982,Technology,Europe,6710.5,5650.982664628065,-15.788947699455102
983,Company_983,Retail,Oceania,624.9,523.7710572923643,-16.183220148445464
984,Company_984,Utilities,Latin America,326.1,320.80597483257225,-1.623436113899962
985,Company_985,Healthcare,Oceania,13583.3,11452.284252228117,-15.688497992180709
986,Company_986,Retail,Latin America,6466.6,5590.899669291872,-13.541897298551458
987,Company_987,Consumer Goods,Africa,1724.9,1667.712065223056,-3.315434794883418
988,Company_988,Consumer Goods,Europe,17491.0,16718.274667340756,-4.417845364240144
989,Company_989,Energy,Africa,6509.1,5872.959465432476,-9.773095121714597
990,Company_990,Consumer Goods,Asia,3723.8,3359.4583522099256,-9.784135769645914
991,Company_991,Transportation,Middle East,1217.1,1113.5321028867056,-8.509399154818363
992,Company_992,Consumer Goods,North America,1180.5,1370.3942958021162,16.085920864219922
993,Company_993,Healthcare,Latin America,8472.9,7104.8786197384015,-16.145845935412883
994,Company_994,Manufacturing,Europe,2372.4,2319.9039184788107,-2.2127837430951502
995,Company_995,Healthcare,Latin America,2805.6,2334.8430747857674,-16.779188951177378
996,Company_996,Healthcare,Europe,5503.9,6210.1501577268555,12.83181303669863
997,Company_997,Utilities,Africa,642.9,599.177657488608,-6.800799892890335
998,Company_998,Healthcare,Oceania,2042.3,1780.3160477460533,-12.827887786022949
999,Company_999,Finance,Asia,5700.3,5452.903162509256,-4.340066969997096
1000,Company_1000,Consumer Goods,Latin America,3173.5,3521.480407316285,10.965193235112178
