CompanyID,CompanyName,Industry,2025_Revenue,2026_Predicted_Revenue,Growth_%
213,Company_213,Technology,57751.7,57064.07265359723,-1.1906616539474493
871,Company_871,Finance,262.7,259.50072583484774,-1.2178432299780155
505,Company_505,Transportation,251.9,248.82654012103154,-1.2201111071728716
473,Company_473,Retail,810.8,800.8685238577766,-1.2248983895194063
367,Company_367,Utilities,1016.1,1003.6491316239435,-1.2253585647137604
415,Company_415,Energy,2136.9,2109.9643080891246,-1.2605031546106717
330,Company_330,Transportation,1523.1,1503.7311088473746,-1.2716756058450094
440,Company_440,Retail,692.9,683.9715360224435,-1.2885645803949308
140,Company_140,Manufacturing,959.4,946.4971396437176,-1.3448885090976046
634,Company_634,Healthcare,1595.4,1573.9051948286656,-1.3472988072793355
552,Company_552,Consumer Goods,861.5,849.8533392614784,-1.351904902904426
241,Company_241,Finance,8630.6,8513.104216505879,-1.3613860391412125
645,Company_645,Finance,18672.2,18411.957928961216,-1.393740807397013
749,Company_749,Retail,475.0,468.2124992270412,-1.4289475311492257
406,Company_406,Utilities,396.1,390.4369848455798,-1.4296932982631243
334,Company_334,Technology,17950.9,17686.893462039832,-1.470714771739407
375,Company_375,Transportation,329.2,324.2985273986044,-1.4889041924044948
897,Company_897,Utilities,709.4,698.5778320838955,-1.5255381894706077
234,Company_234,Utilities,629.2,619.5636827918049,-1.531518945994139
508,Company_508,Utilities,367.8,362.1139685125337,-1.5459574462931818
156,Company_156,Technology,8293.8,8165.133796960206,-1.5513540601388134
857,Company_857,Retail,3558.2,3502.9519574365577,-1.5526963791648065
759,Company_759,Energy,168988.9,166331.3823126367,-1.572598962040281
210,Company_210,Retail,1275.6,1255.5377495626728,-1.5727697112987666
972,Company_972,Finance,1596.4,1571.2561432577916,-1.57503487485646
920,Company_920,Finance,1191.7,1172.5486140129333,-1.607064360750756
318,Company_318,Transportation,637.8,627.2874424829614,-1.6482529816617348
261,Company_261,Utilities,781.4,768.218311209236,-1.6869322742211323
493,Company_493,Energy,1049.1,1031.3935631748884,-1.68777398008879
432,Company_432,Technology,681.0,669.5041874446017,-1.6880782019674432
925,Company_925,Utilities,950.9,934.64782105884,-1.7091364960731905
852,Company_852,Energy,140.6,138.13229409493078,-1.7551251102910452
497,Company_497,Utilities,1248.2,1226.232993520911,-1.7598947667913114
347,Company_347,Technology,91780.1,90121.70994684697,-1.806916807840739
233,Company_233,Transportation,1426.5,1400.5821212815017,-1.8168859949876122
276,Company_276,Transportation,975.9,958.0478971734896,-1.8292963240609097
232,Company_232,Manufacturing,1257.4,1234.2813777852316,-1.8386052341950447
642,Company_642,Retail,1619.5,1589.598856973574,-1.8463194212056868
238,Company_238,Retail,946.4,928.9130944715342,-1.8477288174625677
218,Company_218,Utilities,819.6,804.4509127859184,-1.8483512950319236
38,Company_38,Energy,1039.9,1019.943765704681,-1.919053206589005
287,Company_287,Transportation,271.6,266.1947214904024,-1.9901614541964732
335,Company_335,Utilities,352.5,345.4326375287661,-2.0049255237542916
49,Company_49,Retail,656.1,642.451976396982,-2.080174303157755
633,Company_633,Utilities,412.1,403.51985631551753,-2.082053793856465
888,Company_888,Utilities,835.3,817.5400998413079,-2.1261702572359704
886,Company_886,Retail,1128.8,1104.5363105886752,-2.149511818862932
719,Company_719,Retail,853.3,834.7247138095174,-2.176876384680948
259,Company_259,Healthcare,405.0,396.08006311017124,-2.2024535530441387
143,Company_143,Consumer Goods,1370.7,1340.3852321797665,-2.211626746934672
502,Company_502,Manufacturing,398.0,389.15410868753344,-2.2225857569011467
693,Company_693,Retail,709.8,693.9808661128773,-2.228674822079838
476,Company_476,Retail,1745.6,1706.5283407817665,-2.2382939515486617
111,Company_111,Finance,1068.0,1043.8966963749267,-2.2568636353064884
256,Company_256,Manufacturing,919.1,898.0095002974624,-2.2946904256922656
785,Company_785,Retail,728.5,710.9629961597888,-2.4072757502005824
55,Company_55,Finance,625.3,610.120385005615,-2.4275731639828733
527,Company_527,Retail,961.2,937.508767198976,-2.464755805349985
128,Company_128,Utilities,713.5,695.8993735280538,-2.4668011873785782
902,Company_902,Utilities,800.4,780.6299468533364,-2.4700216325166915
103,Company_103,Retail,1304.8,1272.5211549182447,-2.473853853598652
568,Company_568,Healthcare,1116.4,1088.6111304154158,-2.4891499090455294
194,Company_194,Manufacturing,1137.5,1109.1038128826297,-2.49636809823036
235,Company_235,Healthcare,647.8,631.3956828466705,-2.5323120026751207
525,Company_525,Utilities,713.5,694.9765450602157,-2.5961394449592574
443,Company_443,Consumer Goods,969.5,944.3055707009125,-2.5987033830930852
997,Company_997,Utilities,642.9,626.1171206972934,-2.6104960806823043
774,Company_774,Utilities,898.2,873.9028360033088,-2.7050950786786028
716,Company_716,Retail,389.9,379.2945036362396,-2.720055492116025
786,Company_786,Energy,938.1,912.018145731204,-2.7802850728915964
640,Company_640,Finance,21627.6,21022.63731806354,-2.797178983967062
555,Company_555,Energy,2171.5,2110.443229048022,-2.8117324868513838
757,Company_757,Transportation,551.5,535.8793197652824,-2.8323989546178803
388,Company_388,Manufacturing,729.1,708.3298801974332,-2.8487340286060614
95,Company_95,Retail,1350.4,1311.168615860759,-2.905167664339534
976,Company_976,Utilities,1217.3,1181.1968686160956,-2.965836801437968
25,Company_25,Utilities,522.7,507.1347646922924,-2.977852555520885
414,Company_414,Retail,361.2,350.1841879696776,-3.0497818467116184
929,Company_929,Manufacturing,1210.3,1173.1866043529417,-3.066462500789744
646,Company_646,Energy,134253.3,130116.6022147204,-3.081263391871621
88,Company_88,Manufacturing,1624.2,1573.4624877099786,-3.123846342200555
26,Company_26,Healthcare,13120.6,12710.359439943002,-3.1266905481227854
121,Company_121,Retail,763.9,740.0085889848891,-3.1275574047795343
130,Company_130,Manufacturing,1816.2,1759.1489204872432,-3.1412333175177194
313,Company_313,Utilities,649.9,629.371265327703,-3.158752834635635
168,Company_168,Healthcare,2673.6,2589.103620676765,-3.160397191922316
456,Company_456,Utilities,353.9,342.6970342771529,-3.1655738126157305
708,Company_708,Retail,639.8,619.4707050271842,-3.177445291155951
966,Company_966,Manufacturing,625.1,604.9850883689918,-3.2178710016010603
927,Company_927,Manufacturing,784.8,759.3753451522012,-3.23963491944428
21,Company_21,Energy,1100.4,1064.1239780842602,-3.2966214027389924
797,Company_797,Manufacturing,1185.3,1145.0677770136333,-3.3942649950532906
676,Company_676,Transportation,660.8,638.0070044116578,-3.449303206468241
748,Company_748,Healthcare,1035.8,997.9023974438542,-3.658776072228788
686,Company_686,Transportation,350.0,337.11909747179794,-3.6802578652005877
485,Company_485,Finance,1034.0,995.1687401936075,-3.755440987078578
924,Company_924,Retail,916.3,880.3128620279358,-3.927440573181725
738,Company_738,Consumer Goods,548.4,526.6775455696632,-3.9610602535260444
138,Company_138,Energy,4835.0,4638.311882952877,-4.068006557334505
42,Company_42,Energy,922.7,885.1322741583836,-4.071499495135634
740,Company_740,Manufacturing,607.4,582.5402542122404,-4.092812938386501
594,Company_594,Utilities,1557.2,1493.095111608344,-4.116676624175186
152,Company_152,Technology,22132.7,21214.442224239436,-4.148873728738767
932,Company_932,Manufacturing,324.8,310.82030320019635,-4.304093842304083
536,Company_536,Transportation,359.4,343.75509301165636,-4.35306260109728
787,Company_787,Utilities,882.6,844.0933263087672,-4.362868081943437
312,Company_312,Consumer Goods,390.5,373.40555050489746,-4.37757989631307
687,Company_687,Retail,9088.5,8680.859305179334,-4.485236230628441
29,Company_29,Transportation,638.4,609.6844940801273,-4.498042907248234
848,Company_848,Manufacturing,329.1,314.25648733826665,-4.510335053702027
869,Company_869,Healthcare,820.5,783.3824488211026,-4.523772233869279
598,Company_598,Utilities,1219.5,1163.7798756769835,-4.5690958854462105
743,Company_743,Finance,15533.8,14802.854629312205,-4.705515525420656
351,Company_351,Utilities,335.2,319.3238016090943,-4.736336035473061
881,Company_881,Utilities,1498.5,1425.7400057665513,-4.855521804033944
56,Company_56,Utilities,774.0,735.7414686148817,-4.942962711255597
724,Company_724,Retail,433.9,412.12439770079624,-5.01857623858118
441,Company_441,Finance,929.9,881.5586740812737,-5.198551018252101
355,Company_355,Technology,83356.1,79020.23089648958,-5.201621841125517
770,Company_770,Retail,1028.2,973.4120066270202,-5.328534659889109
562,Company_562,Transportation,466.3,441.16820871375734,-5.389618547339197
198,Company_198,Manufacturing,370.0,349.5811016670798,-5.518621171059515
491,Company_491,Transportation,617.0,582.9437430570139,-5.519652664989647
215,Company_215,Utilities,1104.4,1042.6247908690618,-5.593553887263515
429,Company_429,Finance,678.3,639.8789386197001,-5.664316877532047
753,Company_753,Healthcare,1327.0,1251.1495967975836,-5.715930912013291
59,Company_59,Utilities,657.1,619.053065474671,-5.790128523105919
573,Company_573,Energy,2385.7,2246.822004832974,-5.821268188247719
730,Company_730,Manufacturing,332.5,312.9271871995271,-5.886560240743726
53,Company_53,Utilities,656.7,617.2036569197625,-6.014366237283018
118,Company_118,Retail,1054.9,990.8199272391421,-6.0745163295912405
879,Company_879,Utilities,1162.9,1090.3457019901214,-6.239083155032996
385,Company_385,Transportation,238.8,223.8856887006866,-6.245523994687364
123,Company_123,Technology,137883.0,129263.81024683316,-6.251089512968848
422,Company_422,Energy,2179.4,2042.980695806293,-6.259489042567089
94,Company_94,Utilities,275.3,257.93489947807177,-6.30770087974146
206,Company_206,Manufacturing,904.7,845.8249945933724,-6.507682702180577
269,Company_269,Healthcare,428.5,400.1621256319896,-6.613272898018757
166,Company_166,Energy,896.5,835.6553936283108,-6.786905339842635
32,Company_32,Utilities,556.0,518.011358977165,-6.832489392596234
780,Company_780,Transportation,451.6,420.0368033807375,-6.989193228357506
654,Company_654,Energy,1441.7,1339.4687238073138,-7.091022833646821
170,Company_170,Energy,443.9,412.03619927204545,-7.178148395574348
516,Company_516,Utilities,252.9,234.74562136659253,-7.17848107291715
603,Company_603,Utilities,752.9,698.0051669583072,-7.291118746406267
315,Company_315,Utilities,685.6,635.5956390555898,-7.293518224097173
518,Company_518,Utilities,345.2,319.46935916188016,-7.453835700498211
806,Company_806,Finance,640.4,592.4580338426348,-7.486253303773452
570,Company_570,Energy,554.7,512.4128819742571,-7.6234213134564595
795,Company_795,Technology,48165.3,44464.451063828026,-7.683641410251729
805,Company_805,Healthcare,822.8,758.4858895429841,-7.816493735660658
107,Company_107,Finance,17816.2,16409.397818869526,-7.8961966139270725
77,Company_77,Utilities,422.1,388.567128043208,-7.944295654298035
507,Company_507,Manufacturing,1012.3,931.040355996477,-8.02722947777565
621,Company_621,Transportation,368.1,337.79467373023493,-8.232905805423822
93,Company_93,Retail,502.4,459.71387410275634,-8.496442256616968
532,Company_532,Retail,498.1,455.5055562736582,-8.551384004485406
390,Company_390,Energy,2226.6,2032.1118102928847,-8.734761057536838
16,Company_16,Energy,1249.8,1135.3036400887422,-9.161174580833553
101,Company_101,Energy,2230.7,2025.6962750914092,-9.190107361303205
900,Company_900,Utilities,574.9,521.8459417397604,-9.228397679638125
812,Company_812,Manufacturing,522.2,473.23831055158536,-9.376041640830081
842,Company_842,Healthcare,710.2,642.7086092988509,-9.503152731786702
547,Company_547,Energy,951.3,860.8736565895573,-9.505554862865832
364,Company_364,Utilities,648.9,586.57816791364,-9.60422747516721
841,Company_841,Energy,392.1,352.2875042791021,-10.153658689338922
114,Company_114,Energy,754.7,671.7081610936066,-10.996666080083935
546,Company_546,Energy,367.0,325.42097765607633,-11.329433881178112
761,Company_761,Technology,79180.5,69205.19658225185,-12.59818189800285
851,Company_851,Energy,536.2,464.20663690491904,-13.426587671592877
131,Company_131,Finance,36281.3,31316.998334587573,-13.68281088442925
596,Company_596,Technology,119460.4,101497.042721783,-15.037081140040545
303,Company_303,Energy,668.7,560.741782191293,-16.144491970795123
280,Company_280,Transportation,506.5,420.4355974630633,-16.991984706206654
868,Company_868,Technology,41357.3,33970.579334533235,-17.860742034578582
87,Company_87,Technology,58549.7,46151.427803279614,-21.175637444291574
19,Company_19,Technology,180810.4,132278.2235916462,-26.841473946384603
463,Company_463,Technology,144823.6,100664.02817823786,-30.491972179784334
